text,label_suggested,confidence,source,collected_at,label_frequency,label_human
cattle_record: Cattle_ID=CATTLE_157437; Breed=Jersey_Zebu_Cross; Region=South_Asia; Country=AR; Climate_Zone=Mediterranean; Management_System=Pastoral; Age_Months=122; Weight_kg=318.2; Parity=4; Lactation_Stage=Mid; Days_in_Milk=105; Feed_Type=Mixed_Feed; Feed_Quantity_kg=18.2; Water_Intake_L=34.7; Walking_Distance_km=5.15; Grazing_Duration_hrs=6.8; Rumination_Time_hrs=6.9; Resting_Hours=14.8; Body_Temperature_C=37.8; Heart_Rate_bpm=59.0; Respiratory_Rate=23.0; Ambient_Temperature_C=21.6; Humidity_percent=55.9; Season=Autumn; Housing_Score=0.34; Milk_Yield_L=7.49; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=8.06; Body_Condition_Score=4.5; Milking_Interval_hrs=12; Date=2023-11-27; Farm_ID=FARM_0013; Disease_Status=Mange,listeriosis,0.05363686369753561,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,74,
cattle_record: Cattle_ID=CATTLE_118830; Breed=Tipo_Carora; Region=Oceania; Country=DE; Climate_Zone=Arid; Management_System=Pastoral; Age_Months=122; Weight_kg=301.4; Parity=4; Lactation_Stage=Early; Days_in_Milk=221; Feed_Type=Green_Fodder; Feed_Quantity_kg=18.3; Water_Intake_L=63.5; Walking_Distance_km=8.49; Grazing_Duration_hrs=4.6; Rumination_Time_hrs=4.9; Resting_Hours=6.2; Body_Temperature_C=38.4; Heart_Rate_bpm=73.0; Respiratory_Rate=39.0; Ambient_Temperature_C=16.4; Humidity_percent=61.2; Season=Spring; Housing_Score=0.46; Milk_Yield_L=6.14; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=4.63; Body_Condition_Score=4.0; Milking_Interval_hrs=12; Date=2023-10-25; Farm_ID=FARM_0065; Disease_Status=Hardware_Disease,listeriosis,0.05373462151085371,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,74,
cattle_record: Cattle_ID=CATTLE_031424; Breed=Boran; Region=Global; Country=US; Climate_Zone=Arid; Management_System=Pastoral; Age_Months=102; Weight_kg=406.0; Parity=6; Lactation_Stage=Mid; Days_in_Milk=6; Feed_Type=Mixed_Feed; Feed_Quantity_kg=10.6; Water_Intake_L=94.3; Walking_Distance_km=3.03; Grazing_Duration_hrs=4.9; Rumination_Time_hrs=6.3; Resting_Hours=7.8; Body_Temperature_C=39.8; Heart_Rate_bpm=81.0; Respiratory_Rate=25.0; Ambient_Temperature_C=44.0; Humidity_percent=72.3; Season=Autumn; Housing_Score=0.3; Milk_Yield_L=0.0; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=0.02; Body_Condition_Score=4.5; Milking_Interval_hrs=12; Date=2023-07-21; Farm_ID=FARM_0404; Disease_Status=Healthy,listeriosis,0.053737690563612495,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,74,
cattle_record: Cattle_ID=CATTLE_148176; Breed=Hariana; Region=South_Asia; Country=IN; Climate_Zone=Tropical; Management_System=Pastoral; Age_Months=139; Weight_kg=304.6; Parity=4; Lactation_Stage=Mid; Days_in_Milk=174; Feed_Type=Silage; Feed_Quantity_kg=12.5; Water_Intake_L=36.8; Walking_Distance_km=5.14; Grazing_Duration_hrs=2.8; Rumination_Time_hrs=6.5; Resting_Hours=10.4; Body_Temperature_C=37.8; Heart_Rate_bpm=57.0; Respiratory_Rate=23.0; Ambient_Temperature_C=42.8; Humidity_percent=86.9; Season=Monsoon; Housing_Score=0.39; Milk_Yield_L=6.83; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=6.08; Body_Condition_Score=3.0; Milking_Interval_hrs=24; Date=2024-09-17; Farm_ID=FARM_0400; Disease_Status=Healthy,listeriosis,0.0539136858945729,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,74,
cattle_record: Cattle_ID=CATTLE_103996; Breed=Red_Sindhi; Region=Europe_NA; Country=DE; Climate_Zone=Subtropical; Management_System=Extensive; Age_Months=139; Weight_kg=563.2; Parity=6; Lactation_Stage=Mid; Days_in_Milk=113; Feed_Type=Mixed_Feed; Feed_Quantity_kg=12.1; Water_Intake_L=71.5; Walking_Distance_km=4.01; Grazing_Duration_hrs=7.9; Rumination_Time_hrs=10.3; Resting_Hours=9.0; Body_Temperature_C=37.4; Heart_Rate_bpm=39.0; Respiratory_Rate=36.0; Ambient_Temperature_C=45.0; Humidity_percent=46.4; Season=Summer; Housing_Score=0.53; Milk_Yield_L=5.93; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=6.2; Body_Condition_Score=4.5; Milking_Interval_hrs=12; Date=2024-06-22; Farm_ID=FARM_0421; Disease_Status=Laminitis,listeriosis,0.05411315585775639,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,74,
cattle_record: Cattle_ID=CATTLE_221091; Breed=Tharparkar; Region=Europe_NA; Country=FR; Climate_Zone=Continental; Management_System=Extensive; Age_Months=103; Weight_kg=676.5; Parity=6; Lactation_Stage=Late; Days_in_Milk=311; Feed_Type=Crop_Residues; Feed_Quantity_kg=7.4; Water_Intake_L=42.8; Walking_Distance_km=3.14; Grazing_Duration_hrs=4.6; Rumination_Time_hrs=9.2; Resting_Hours=12.8; Body_Temperature_C=38.4; Heart_Rate_bpm=90.0; Respiratory_Rate=28.0; Ambient_Temperature_C=26.1; Humidity_percent=22.7; Season=Summer; Housing_Score=0.75; Milk_Yield_L=9.61; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=9.87; Body_Condition_Score=4.0; Milking_Interval_hrs=12; Date=2023-07-16; Farm_ID=FARM_0716; Disease_Status=Healthy,listeriosis,0.054249996503731995,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,74,
cattle_record: Cattle_ID=CATTLE_132622; Breed=NDama; Region=Global; Country=UK; Climate_Zone=Mediterranean; Management_System=Pastoral; Age_Months=109; Weight_kg=660.3; Parity=3; Lactation_Stage=Early; Days_in_Milk=125; Feed_Type=Concentrates; Feed_Quantity_kg=12.5; Water_Intake_L=88.9; Walking_Distance_km=7.64; Grazing_Duration_hrs=1.8; Rumination_Time_hrs=9.2; Resting_Hours=8.1; Body_Temperature_C=38.1; Heart_Rate_bpm=74.0; Respiratory_Rate=22.0; Ambient_Temperature_C=29.6; Humidity_percent=82.2; Season=Summer; Housing_Score=0.97; Milk_Yield_L=6.24; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=5.5; Body_Condition_Score=2.5; Milking_Interval_hrs=8; Date=2023-10-06; Farm_ID=FARM_0390; Disease_Status=Healthy,listeriosis,0.054373188616473195,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,74,
cattle_record: Cattle_ID=CATTLE_214228; Breed=Ongole; Region=South_America; Country=CA; Climate_Zone=Continental; Management_System=Extensive; Age_Months=136; Weight_kg=250.1; Parity=5; Lactation_Stage=Mid; Days_in_Milk=294; Feed_Type=Pasture_Grass; Feed_Quantity_kg=19.1; Water_Intake_L=76.3; Walking_Distance_km=3.22; Grazing_Duration_hrs=4.9; Rumination_Time_hrs=4.5; Resting_Hours=9.6; Body_Temperature_C=38.8; Heart_Rate_bpm=63.0; Respiratory_Rate=37.0; Ambient_Temperature_C=7.7; Humidity_percent=55.4; Season=Monsoon; Housing_Score=0.39; Milk_Yield_L=6.24; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=5.87; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2022-01-25; Farm_ID=FARM_0993; Disease_Status=Healthy,listeriosis,0.0545158885862274,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,74,
cattle_record: Cattle_ID=CATTLE_055138; Breed=Kankrej; Region=Africa; Country=IN; Climate_Zone=Tropical; Management_System=Pastoral; Age_Months=113; Weight_kg=619.8; Parity=4; Lactation_Stage=Early; Days_in_Milk=117; Feed_Type=Mixed_Feed; Feed_Quantity_kg=13.2; Water_Intake_L=41.8; Walking_Distance_km=5.76; Grazing_Duration_hrs=4.1; Rumination_Time_hrs=4.5; Resting_Hours=10.7; Body_Temperature_C=38.2; Heart_Rate_bpm=71.0; Respiratory_Rate=35.0; Ambient_Temperature_C=33.0; Humidity_percent=67.7; Season=Autumn; Housing_Score=0.97; Milk_Yield_L=8.63; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=7.77; Body_Condition_Score=5.0; Milking_Interval_hrs=12; Date=2023-06-20; Farm_ID=FARM_0060; Disease_Status=Healthy,listeriosis,0.05463873489287723,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,74,
cattle_record: Cattle_ID=CATTLE_070469; Breed=Ayrshire; Region=Africa; Country=NZ; Climate_Zone=Mediterranean; Management_System=Extensive; Age_Months=112; Weight_kg=395.0; Parity=3; Lactation_Stage=Early; Days_in_Milk=201; Feed_Type=Silage; Feed_Quantity_kg=8.4; Water_Intake_L=70.3; Walking_Distance_km=3.06; Grazing_Duration_hrs=2.6; Rumination_Time_hrs=8.5; Resting_Hours=13.7; Body_Temperature_C=39.0; Heart_Rate_bpm=62.0; Respiratory_Rate=22.0; Ambient_Temperature_C=29.5; Humidity_percent=40.7; Season=Monsoon; Housing_Score=0.41; Milk_Yield_L=10.67; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=9.43; Body_Condition_Score=4.0; Milking_Interval_hrs=6; Date=2023-05-22; Farm_ID=FARM_0350; Disease_Status=Ketosis_Subclinical,listeriosis,0.05479795429824766,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,74,
cattle_record: Cattle_ID=CATTLE_013837; Breed=Ankole; Region=Oceania; Country=PK; Climate_Zone=Subtropical; Management_System=Extensive; Age_Months=133; Weight_kg=298.0; Parity=5; Lactation_Stage=Late; Days_in_Milk=223; Feed_Type=Dry_Fodder; Feed_Quantity_kg=11.8; Water_Intake_L=84.6; Walking_Distance_km=6.36; Grazing_Duration_hrs=5.9; Rumination_Time_hrs=7.1; Resting_Hours=11.0; Body_Temperature_C=39.1; Heart_Rate_bpm=59.0; Respiratory_Rate=27.0; Ambient_Temperature_C=22.1; Humidity_percent=35.1; Season=Monsoon; Housing_Score=0.41; Milk_Yield_L=6.81; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=6.4; Body_Condition_Score=4.5; Milking_Interval_hrs=12; Date=2023-04-23; Farm_ID=FARM_0774; Disease_Status=Healthy,listeriosis,0.054815187409045285,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,74,
cattle_record: Cattle_ID=CATTLE_196373; Breed=Illawarra_Shorthorn; Region=Africa; Country=UK; Climate_Zone=Continental; Management_System=Intensive; Age_Months=113; Weight_kg=387.7; Parity=1; Lactation_Stage=Late; Days_in_Milk=50; Feed_Type=Crop_Residues; Feed_Quantity_kg=14.1; Water_Intake_L=20.9; Walking_Distance_km=4.61; Grazing_Duration_hrs=7.0; Rumination_Time_hrs=6.6; Resting_Hours=8.1; Body_Temperature_C=39.1; Heart_Rate_bpm=61.0; Respiratory_Rate=26.0; Ambient_Temperature_C=8.8; Humidity_percent=67.2; Season=Winter; Housing_Score=0.86; Milk_Yield_L=9.96; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=10.87; Body_Condition_Score=2.5; Milking_Interval_hrs=8; Date=2022-05-06; Farm_ID=FARM_0120; Disease_Status=Healthy,listeriosis,0.05487098399735431,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,74,
cattle_record: Cattle_ID=CATTLE_138447; Breed=Ongole; Region=Oceania; Country=BR; Climate_Zone=Arid; Management_System=Semi_Intensive; Age_Months=106; Weight_kg=635.3; Parity=3; Lactation_Stage=Mid; Days_in_Milk=91; Feed_Type=Concentrates; Feed_Quantity_kg=7.1; Water_Intake_L=27.3; Walking_Distance_km=5.88; Grazing_Duration_hrs=7.8; Rumination_Time_hrs=7.0; Resting_Hours=10.7; Body_Temperature_C=38.6; Heart_Rate_bpm=84.0; Respiratory_Rate=20.0; Ambient_Temperature_C=18.5; Humidity_percent=45.4; Season=Summer; Housing_Score=0.82; Milk_Yield_L=7.22; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=8.17; Body_Condition_Score=4.5; Milking_Interval_hrs=24; Date=2024-03-27; Farm_ID=FARM_0422; Disease_Status=Ketosis_Subclinical,listeriosis,0.05515354074465604,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,74,
cattle_record: Cattle_ID=CATTLE_247141; Breed=Red_Sindhi; Region=South_America; Country=DE; Climate_Zone=Temperate; Management_System=Semi_Intensive; Age_Months=109; Weight_kg=269.2; Parity=2; Lactation_Stage=Mid; Days_in_Milk=316; Feed_Type=Mixed_Feed; Feed_Quantity_kg=12.4; Water_Intake_L=85.1; Walking_Distance_km=7.5; Grazing_Duration_hrs=6.1; Rumination_Time_hrs=11.2; Resting_Hours=11.4; Body_Temperature_C=39.1; Heart_Rate_bpm=70.0; Respiratory_Rate=25.0; Ambient_Temperature_C=34.1; Humidity_percent=28.8; Season=Spring; Housing_Score=0.66; Milk_Yield_L=6.32; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=5.8; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2022-04-01; Farm_ID=FARM_0623; Disease_Status=Healthy,listeriosis,0.055214664907066516,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,74,
cattle_record: Cattle_ID=CATTLE_022325; Breed=Jersey; Region=Oceania; Country=IN; Climate_Zone=Subtropical; Management_System=Extensive; Age_Months=123; Weight_kg=254.6; Parity=2; Lactation_Stage=Early; Days_in_Milk=142; Feed_Type=Mixed_Feed; Feed_Quantity_kg=11.3; Water_Intake_L=77.6; Walking_Distance_km=3.15; Grazing_Duration_hrs=1.7; Rumination_Time_hrs=4.9; Resting_Hours=12.3; Body_Temperature_C=39.2; Heart_Rate_bpm=81.0; Respiratory_Rate=18.0; Ambient_Temperature_C=17.7; Humidity_percent=37.6; Season=Summer; Housing_Score=0.94; Milk_Yield_L=18.45; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=18.42; Body_Condition_Score=4.5; Milking_Interval_hrs=12; Date=2023-12-08; Farm_ID=FARM_0304; Disease_Status=Healthy,listeriosis,0.05637378341179106,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,74,
cattle_record: Cattle_ID=CATTLE_160469; Breed=Norwegian_Red; Region=South_Asia; Country=BD; Climate_Zone=Continental; Management_System=Semi_Intensive; Age_Months=135; Weight_kg=384.0; Parity=3; Lactation_Stage=Early; Days_in_Milk=53; Feed_Type=Pasture_Grass; Feed_Quantity_kg=10.2; Water_Intake_L=55.8; Walking_Distance_km=4.76; Grazing_Duration_hrs=6.9; Rumination_Time_hrs=6.2; Resting_Hours=12.0; Body_Temperature_C=37.6; Heart_Rate_bpm=75.0; Respiratory_Rate=20.0; Ambient_Temperature_C=11.4; Humidity_percent=28.9; Season=Winter; Housing_Score=0.9; Milk_Yield_L=15.59; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=16.12; Body_Condition_Score=3.0; Milking_Interval_hrs=8; Date=2024-05-30; Farm_ID=FARM_0745; Disease_Status=Bovine_Respiratory_Disease,listeriosis,0.05714822614984574,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,74,
cattle_record: Cattle_ID=CATTLE_115700; Breed=Jersey; Region=South_America; Country=UK; Climate_Zone=Subtropical; Management_System=Extensive; Age_Months=111; Weight_kg=486.5; Parity=3; Lactation_Stage=Late; Days_in_Milk=14; Feed_Type=Pasture_Grass; Feed_Quantity_kg=9.9; Water_Intake_L=56.6; Walking_Distance_km=4.2; Grazing_Duration_hrs=5.0; Rumination_Time_hrs=10.8; Resting_Hours=5.0; Body_Temperature_C=39.4; Heart_Rate_bpm=63.0; Respiratory_Rate=29.0; Ambient_Temperature_C=14.4; Humidity_percent=53.4; Season=Monsoon; Housing_Score=0.95; Milk_Yield_L=13.52; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=11.94; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2024-01-28; Farm_ID=FARM_0190; Disease_Status=Healthy,listeriosis,0.057166361501215915,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,74,
cattle_record: Cattle_ID=CATTLE_201566; Breed=Simmental; Region=Oceania; Country=DE; Climate_Zone=Temperate; Management_System=Semi_Intensive; Age_Months=138; Weight_kg=330.9; Parity=5; Lactation_Stage=Early; Days_in_Milk=169; Feed_Type=Mixed_Feed; Feed_Quantity_kg=8.5; Water_Intake_L=87.9; Walking_Distance_km=5.0; Grazing_Duration_hrs=4.2; Rumination_Time_hrs=5.4; Resting_Hours=8.4; Body_Temperature_C=39.3; Heart_Rate_bpm=42.0; Respiratory_Rate=30.0; Ambient_Temperature_C=17.0; Humidity_percent=25.7; Season=Monsoon; Housing_Score=0.55; Milk_Yield_L=15.67; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=16.25; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2022-06-16; Farm_ID=FARM_0629; Disease_Status=Mastitis_Clinical,listeriosis,0.05731244340670715,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,74,
cattle_record: Cattle_ID=CATTLE_201843; Breed=NDama; Region=Europe_NA; Country=BR; Climate_Zone=Continental; Management_System=Intensive; Age_Months=104; Weight_kg=265.0; Parity=5; Lactation_Stage=Late; Days_in_Milk=245; Feed_Type=Pasture_Grass; Feed_Quantity_kg=12.2; Water_Intake_L=86.6; Walking_Distance_km=2.97; Grazing_Duration_hrs=3.3; Rumination_Time_hrs=4.0; Resting_Hours=10.9; Body_Temperature_C=38.0; Heart_Rate_bpm=55.0; Respiratory_Rate=22.0; Ambient_Temperature_C=18.6; Humidity_percent=35.9; Season=Summer; Housing_Score=0.61; Milk_Yield_L=1.34; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=1.2; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2024-11-30; Farm_ID=FARM_0812; Disease_Status=Milk_Fever,listeriosis,0.05732088392100907,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,74,
cattle_record: Cattle_ID=CATTLE_024021; Breed=Zebu_Cross_Brazil; Region=South_Asia; Country=AR; Climate_Zone=Arid; Management_System=Pastoral; Age_Months=108; Weight_kg=357.7; Parity=2; Lactation_Stage=Mid; Days_in_Milk=37; Feed_Type=Pasture_Grass; Feed_Quantity_kg=14.3; Water_Intake_L=58.5; Walking_Distance_km=3.75; Grazing_Duration_hrs=1.0; Rumination_Time_hrs=11.4; Resting_Hours=5.1; Body_Temperature_C=38.6; Heart_Rate_bpm=75.0; Respiratory_Rate=34.0; Ambient_Temperature_C=42.6; Humidity_percent=59.6; Season=Autumn; Housing_Score=0.78; Milk_Yield_L=11.46; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=12.56; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2023-02-20; Farm_ID=FARM_0110; Disease_Status=Healthy,listeriosis,0.0575239363073197,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,74,
cattle_record: Cattle_ID=CATTLE_217057; Breed=Red_Poll_Africa; Region=South_America; Country=IN; Climate_Zone=Continental; Management_System=Intensive; Age_Months=137; Weight_kg=422.4; Parity=3; Lactation_Stage=Mid; Days_in_Milk=33; Feed_Type=Crop_Residues; Feed_Quantity_kg=3.6; Water_Intake_L=91.4; Walking_Distance_km=1.22; Grazing_Duration_hrs=4.4; Rumination_Time_hrs=10.6; Resting_Hours=11.7; Body_Temperature_C=38.6; Heart_Rate_bpm=60.0; Respiratory_Rate=22.0; Ambient_Temperature_C=45.0; Humidity_percent=54.7; Season=Spring; Housing_Score=0.33; Milk_Yield_L=3.94; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=1.24; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2023-10-13; Farm_ID=FARM_0724; Disease_Status=Healthy,listeriosis,0.057559406250357055,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,74,
cattle_record: Cattle_ID=CATTLE_028953; Breed=Holstein_Zebu_Cross; Region=Africa; Country=US; Climate_Zone=Tropical; Management_System=Semi_Intensive; Age_Months=136; Weight_kg=598.2; Parity=2; Lactation_Stage=Mid; Days_in_Milk=55; Feed_Type=Hay; Feed_Quantity_kg=15.1; Water_Intake_L=61.7; Walking_Distance_km=0.5; Grazing_Duration_hrs=11.3; Rumination_Time_hrs=5.5; Resting_Hours=10.3; Body_Temperature_C=38.0; Heart_Rate_bpm=77.0; Respiratory_Rate=18.0; Ambient_Temperature_C=18.7; Humidity_percent=71.8; Season=Monsoon; Housing_Score=0.92; Milk_Yield_L=15.92; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=15.21; Body_Condition_Score=2.5; Milking_Interval_hrs=24; Date=2024-02-06; Farm_ID=FARM_0121; Disease_Status=Healthy,listeriosis,0.05760380190799412,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,74,
cattle_record: Cattle_ID=CATTLE_176800; Breed=White_Fulani; Region=Europe_NA; Country=AU; Climate_Zone=Tropical; Management_System=Mixed; Age_Months=138; Weight_kg=274.7; Parity=5; Lactation_Stage=Late; Days_in_Milk=227; Feed_Type=Crop_Residues; Feed_Quantity_kg=15.4; Water_Intake_L=67.0; Walking_Distance_km=2.42; Grazing_Duration_hrs=7.9; Rumination_Time_hrs=10.6; Resting_Hours=9.2; Body_Temperature_C=39.0; Heart_Rate_bpm=67.0; Respiratory_Rate=22.0; Ambient_Temperature_C=18.9; Humidity_percent=40.0; Season=Monsoon; Housing_Score=0.43; Milk_Yield_L=2.63; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=1.2; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2024-01-18; Farm_ID=FARM_0838; Disease_Status=Laminitis,listeriosis,0.05774530771051699,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,74,
cattle_record: Cattle_ID=CATTLE_017979; Breed=Milking_Shorthorn; Region=South_Asia; Country=CN; Climate_Zone=Arid; Management_System=Pastoral; Age_Months=133; Weight_kg=363.4; Parity=3; Lactation_Stage=Early; Days_in_Milk=230; Feed_Type=Crop_Residues; Feed_Quantity_kg=21.7; Water_Intake_L=72.7; Walking_Distance_km=2.48; Grazing_Duration_hrs=7.7; Rumination_Time_hrs=9.2; Resting_Hours=14.1; Body_Temperature_C=39.5; Heart_Rate_bpm=65.0; Respiratory_Rate=26.0; Ambient_Temperature_C=16.1; Humidity_percent=50.8; Season=Winter; Housing_Score=0.34; Milk_Yield_L=17.02; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=17.25; Body_Condition_Score=2.5; Milking_Interval_hrs=12; Date=2023-07-28; Farm_ID=FARM_0879; Disease_Status=Healthy,listeriosis,0.057783511483516944,kaggle:cattle-health-feeding,2026-03-27T12:39:42.158213+00:00,74,
